BUMI-JIWA SDN BHD.	1
BUMIGOLD RESOURCES SDN. BHD.	1
BUMIRAFA SDN. BHD.	1
BUMIUTAMA CORPORATION SDN. BHD.	1
BURHANI STATIONERS	1
BUSINESS INFORMATION TECHNOLOGY (M) SDN BHD	1
BYTE CRAFT SDN. BHD	1
BYTE CRAFT SDN. BHD.	1
C PHI ENGINEERING SERVICES SDN. BHD.	1
C.M.K.R. BINA SDN. BHD.	1
CABARAN KIARA SDN BHD	1
CABARAN KIARA SDN. BHD.	1
CADENCE KONTRAK BINA SDN. BHD.	1
CAHAYA ENTERPRISE	1
CAHAYA KENCANA SDN BHD	1
CAHAYA KENCANA SDN. BHD.	1
CAHAYA MEGAH ENTERPRISE	1
CAHAYA PELANGI ENTERPRISE	1
CAHAYA RIN ENTERPRISE	1
CAHAYA TELAGA EMAS ENTERPRISE	1
CAHAYA UNGGUL ENTERPRISE	1
CAKNA ENTERPRISE SDN. BHD.	1
CALL TIME ENGINEERING	1
CALL TIMES ENGINEERING SDN. BHD.	1
CANGGIH BINA ENTERPRISE	1
CANTUMAN ANGGERIK SDN. BHD.	1
CARAKESAN SDN BHD	1
CARAKESAN SDN. BHD.	1
CARGO CARE LOGISTICS SDN. BHD.	1
CARTA INDAH SDN. BHD.	1
CASA HARTAMAS SDN. BHD.	1
CCM PHARMACEUTICALS SDN. BHD.	1
CD ADVERTISING SDN. BHD.	1
CEGAR BINA SDN BHD	1
CEKAL TEKNOKRAT SDN. BHD.	1
CEKAL TEKNOKRAT SDN.BHD	1
CEKAP SEKITAR SDN. BHD.	1
CELCOM MOBILE SDN. BHD.	1
CELESTA JAYA SDN. BHD.,	1
CEMARA ABADI CONSTRUCTION SDN. BHD.	1
CEMARA ENGINEERING SDN BHD	1
CEMARA UTAMA SDN. BHD	1
CEMARA UTAMA SDN. BHD.	1
CENTRAL MANAGEMENT CATALOGUE AGENCY SDN. BHD.	1
CENTURY SOFTWARE (M) SDN. BHD.	1
CENZ NA ENTERPRISE	1
CEPAT PANTAS SECURITY SERVICES SDN. BHD.	1
CERAH GANDING SDN BHD	1
CERANA TEKNIQ GROUP SDN BHD	1
CERANA TEKNIQ SDN. BHD.	1
CERDAS KEKAL SDN. BHD.	1
CERDAS MURNI RESOURCES	1
CERIA INDAH ENTERPRISE	1
CF SECURITY SERVICES SDN BHD	1
CHARMING INSPIRATION SDN. BHD.	1
CHE HUSIN BIN CHE MAT	1
CHE SITI ENTERPRISE	1
CHE SOM CONTRACTOR	1
CHERAS CORPORATION SDN. BHD.	1
CHIKO FORCE (M) SDN BHD	1
CHINCODIA ENTERPRISE	1
CHROMSCIENCE SDN BHD	1
CHULIA FACILITIES MANAGEMENT SDN. BHD.	1
CIRI NIAGA SDN. BHD.	1
CITARASA GAGAH SDN. BHD	1
CITARASA GAGAH SDN. BHD.	1
CITRAWAN ENTERPRISE	1
CITY SQUAD SECURITY & INVESTIGATION SDN. BHD.	1
CKJ ENGINEERING & SERVICES SDN.BHD.	1
CMC ENGINEERING SDN. BHD	1
CMZ USAHA SDN. BHD.	1
CNG INSTRUMENTS SDN. BHD.	1
CNN SYSTEM (M) SDN BHD	1
COINAGE SDN. BHD.	1
COMFORT PLUS SDN.BHD.	1
COMINTEL SDN BHD	1
COMMISSIONING AND MAINTENANCE SERVICES SDN. BHD	1
COMMON SUPPLY ENGINEERING SDN. BHD.	1
COMPOSITES TECHNOLOGY RESEARCH MALAYSIA SDN BHD	1
CONGKAK EMAS SDN BHD	1
CONQUAS SDN. BHD.	1
CONSOJUTA SDN. BHD.	1
CONSTABARU SDN. BHD.	1
CONTENT CAPITAL SDN. BHD.	1
CONTRACTHOUSE SDN. BHD	1
CONTRAS CAPITAL SDN BHD	1
CORAK GEMILANG ENTERPRISE	1
CREATIVE ADVANCES TECHNOLOGY SDN. BHD.	1
CREATIVE WORLD INDUSTRIES SDN. BHD.	1
CREST NANOSOLUTIONS (M) SDN. BHD.	1
CRYSTAL CONTRUCTION ENTERPRISE	1
CSB JAYA ENTERPRISE	1
CUP ENTERPRISE	1
D AISYA SOLUTIONS	1
D AYUH RASA ENTERPRISE	1
D DIANA ENTERPRISE	1
D JAU ENTERPRISE	1
D MAHLIGAI INDAH ENTERPRISE	1
D MAZ ENTERPRISE	1
D PURUT ENTERPRISE	1
D SUTERA ENTERPRISE	1
D.G. KOM. SENDIRIAN BERHAD	1
D.G.KOM. SENDIRIAN BERHAD	1
D.I. SCIENTIFIC SDN. BHD.	1
D' INTAN ENTERPRISE	1
D' VIZAL ENTERPRISE	1
D'HAK SECURITY SERVICES SDN. BHD.	1
DÂAMANTE (M) SDN. BHD.	1
DAGANG PERAK ENTERPRISE	1
DAHAN MEWAH (M) SDN. BHD.	1
DAKMAH @RAHMAH PG.AWANG	1
DALAC MARINE ENGINEERING & SERVICES SDN BHD	1
DALAC MARINE ENGINEERING & SERVICES SDN. BHD.	1
DALAL TECHNOLOGY SDN BHD	1
DALIB BIN DOGOL	1
DALTONICS SDN BHD	1
DAMAI SETIA JAYA	1
DANGAMAS CORPORATION SDN. BHD.	1
DANIEL CONSTRUCTION AND SUPPLY	1
DARUL ILMIE ENTERPRISE	1
DARULEHSAN FOOD SUPPLY SDN. BHD.	1
DATA ENVELOPMENT SDN BHD	1
DATA GERAKAN SDN BHD	1
DATA-SPEAKS (M) SDN. BHD	1
DATARAN SATRIA (M) SDN. BHD.	1
DATARAN WATAN SDN BHD	1
DATASI NIAGA ENTERPRISE	1
DATASONIC TECHNOLOGIES SDN BHD	1
DATASONIC TECHNOLOGIES SDN. BHD	1
DAWN ENTERPRISE SDN BHD	1
DAYA ANGSANA SDN.BHD.	1
DAYA JITU PADU ENTERPRISE	1
DAYA MAJU  SDN BHD	1
DAYA MAJU SDN BHD	1
DAYA MUDA ENTERPRISE	1
DAYA ONE RESOURCES SDN. BHD	1
DAYA TERKINI SDN. BHD.	1
DAYANA ENTERPRISE	1
DCS ENTERPRISE	1
DDS  ENGGINEERING SDN BHD	1
DDS ENGINEERING SDN BHD	1
DDS ENGINEERING SDN BHD               NO. 34-2, JALAN USJ 1/1B 47620  SUBANG JAYA SELANGOR DARUL EHSAN	1
DE BAZUKA TRADING	1
DE ERA ENTERPRISE	1
DEDARIE ENTERPRISE	1
DEKON SDN BHD.	1
DELIMA PERDANA SDN. BHD.	1
DELIMAPADU CORPORATION SDN. BHD	1
DELIMAPADU SDN. BHD.	1
DELTA FORCE SECURITY SERVICES CONSULTANCY SDN. BHD.	1
DEMOBINA SDN. BHD.	1
DENA TECH CONSTRUCTION	1
DENAI BINA SDN. BHD.	1
DENAI BINA SDN.BHD.	1
DENAI RAYA ENTERPRISE	1
DERIGUOUR SECURITY SDN. BHD.	1
DERMAGA MAKMUR SDN. BHD.	1
DERMAGA RADIN ENTERPRISE	1
DESA TAQWA SDN. BHD.	1
DESTINI PRIMA SDN BHD	1
DETECT ENGINEERING SDN BHD	1
DETIK BANGGA SDN. BHD.	1
DETIK HORIZON (M) SDN. BHD.	1
DETIK SIRNA RESOURCES	1
DEWA BINA (M) SDN. BHD	1
DEWA KAYANGAN ENTERPRISE	1
DH WAN ENTERPRISE	1
DI LAUTAN RAHMAT SDN BHD	1
DIAMOND TOWER CONSTRUCTION & TRADING SDN. BHD.	1
DIEMERANTI CONSTRUCTION	1
DIFENSE KONSULT SDN. BHD.	1
DIGITAL HILL SDN BHD	1
DIGITAL TECHNOLOGIES SDN BHD	1
DILDAR ENTERPRISE	1
DIMA UTARA ENTERPRISE	1
DIMENSI GEMILANG ENTERPRISE	1
DIMUZ ENTERPRISE	1
DIN TRADER	1
DINACO SDN.BHD.	1
DINANI ENTERPRISE	1
DINAR DYNAMIC (M) SDN BHD	1
DINMAT SECURITY SDN. BHD.	1
DIRESTU SANIRA SDN BHD	1
DISB BUILDERS SDN BHD	1
DIVERSATECH FERTILIZER SDN BHD	1
DK COMPOSITES SDN. BHD.	1
DL DAZZLING	1
DMA SERVICES SDN. BHD.	1
DMA VISION INTER TRADE (M) SDN. BHD.	1
DMB KEMBARA SDN. BHD.	1
DMELIA ENGINEERING SERVICES	1
DNF TEGUH ENTERPRISE	1
DNIEY ENTERPRISE	1
DNZ DEVELOPMENT	1
DOCUMENT TECHNOLOGIES SDN. BHD.	1
DOLLY FINE LINE SDN BHD	1
DOMINANT TECHNOLOGIES & SUPPLY (M) SDN BHD	1
DOMINANT TECHNOLOGIES & SUPPLY (M) SDN. BHD.	1
DONTNO	1
DOTCOM TELECOMMUNICATIONS SDN. BHD.	1
DRB-HICOM DEFENCE TECHNOLOGIES SDN. BHD.	1
DREAM CATCHER CONSULTING SDN. BHD.	1
DRIVE ZENITH SDN. BHD.	1
DS SEMPURNA SDN. BHD.	1
DSE CONSTRUCTION SDN. BHD.	1
DSI BUMI (M) SDN. BHD.	1
DUMA SDN.BHD.	1
DUROMAC (M) SDN. BHD.	1
DURRY INDAH ENTERPRISE	1
DUTA ALAM CONSTRUCTION SDN. BHD	1
DUTA ALAM CONSTRUCTION SDN. BHD.	1
DYNA TIMUR SDN. BHD.	1
DYNAMIC GLORY SDN. BHD.	1
DYNAMIC WAVE SDN. BHD.	1
DYZARA SDN. BHD.	1
DZA MUHIBAH TRADING	1
E TOPS RESOURCES (M) SDN BHD	1
E-CONTENT (M) SDN. BHD	1
E-MOLA FURNITURE SDN. BHD.	1
EASTERN BUMI LAB SUPPLIES	1
EAZY DISPLAY	1
ECOMETRO (M) SDN. BHD.	1
ECONBESTARI SDN. BHD.	1
ECS COMPUTERS SDN. BHD.	1
EDARAN BINA ENTERPRISE	1
EDARAN IT SERVICES SDN BHD	1
EDARAN MODENAS SDN.BHD	1
EDISI MINDA ENTERPRISE	1
EFFA ENTERPRISE	1
EGA ELEKTRIKAL SDN BHD ( JOINT VENTURE ANTARA ESAJADI SDN.BHD. & GUMI ELEKTIKAL	1
EGN NETWORK SDN BHD	1
EHSAN SECURITY SERVICES SDN. BHD.	1
EJUARA BAJA SUBUR SDN BHD	1
EKA MESRA ENTERPRISE	1
EKIM HOLDINGS SDN BHD	1
EKM BUSINESS SDN. BHD.	1
EL CLEANING SERVICES	1
ELASTIC BLITZ SDN. BHD.	1
ELEKTRIK BENTRAS SDN BHD	1
ELEKTRIK BENTRAS SDN. BHD	1
ELIS ZURIA SDN. BHD.	1
ELIT MAJU RESOURCES	1
ELITE NETWORK	1
ELITE SCIENTIFIC INSTRUMENTS SDN. BHD.	1
ELKRIS HOLDINGS SDN. BHD.	1
ELMAR ENGINEERING SERVICES SDN. BHD.	1
ELMIBINA SDN. BHD.	1
ELPOS PRINT SDN. BHD.	1
ELTABINA JAYA SDN. BHD.	1
EMAR CLEANING SERVICES SDN. BHD.	1
EMARZEK DAGANGAN SDN.BHD	1
EMAS PUTEH DECO	1
EMAS RAMAI SDN. BHD.	1
EMF ENERGY SDN. BHD.	1
EMPANGAN MAKMUR SDN BHD	1
EMPAYAR INTERAKTIF SDN. BHD.	1
EMPAYAR SETIA SDN. BHD.	1
EMPIRICAL SYSTEMS (M) SDN. BHD.	1
EMY SUPPLY & SERVICES	1
EMZAD ENTERPRISE	1
ENCORAL DIGITAL.SDN BHD	1
ENCU ENTERPRISE	1
ENGSUNAI ENTERPRISE SDN. BHD.	1
ENRICH FOCUS SDN.BHD.	1
EPC SYNERGY SDN. BHD	1
ERA BARU ENTERPRISE	1
ERA ENTERPRISE	1
ERA FROZEN FOOD SDN BHD	1
ERA INTERMERGE SDN. BHD.	1
ERA MAJU ENTERPRISE	1
ERA MUHIBAH SOLUTIONS	1
ERA SEBATI SDN. BHD.	1
ERAKEMAS SDN. BHD	1
ERAMASTERS	1
ERAT TEMURUN SDN. BHD.	1
ERIAZ TRADING SDN. BHD.	1
ERICOOL M& E ENTERPRISE	1
ERRA DAYA SERVICES SDN. BHD.	1
ESDC TECHNOLOGY SDN.BHD	1
ESDICORP SDN BHD	1
ESQ LEADERSHIP CENTER SDN. BHD.	1
ETD MAKMUR (M) SDN.BHD.	1
ETHICAL TECHNOLOGY SDN. BHD.	1
ETIKA DELTA SDN. BHD.	1
ETIKA GANDINGAN ENTERPRISE	1
ETIKA IKHLAS (M) SDN. BHD.	1
ETIKA KAWALAN SDN. BHD.	1
ETIKA KEKAL ENTERPRISE	1
EUROCOPTER MALAYSIA SDN. BHD.	1
EVER MIGHT TRADING SDN. BHD.	1
EVERSOLUTION SDN BHD	1
EVOLUSI WAJA  ENTERPRISE	1
EVOLUSI WAJA ENTERPRISE	1
EX NIAGA	1
EXATREZ SDN BHD	1
EXCELLENT TRIBUTE SDN. BHD	1
EXITWAY GLOBAL VENTURE	1
EXOMURNI SDN.BHD	1
EZIDIL SDN BHD	1
F.C.Y. CONSTRUCTION SDN. BHD.	1
FA RESOURCES	1
FABULINE ENTERPRISE	1
FADHNAIN ENTERPRISE	1
FAIR SCALE HOLDINGS SDN. BHD.	1
FAIR TOUCH SDN. BHD.	1
FAJAR DAYAMAS SDN. BHD.	1
FAJAR ERATIMUR SDN. BHD.	1
FAJARBARU BUILDER SDN. BHD.	1
FALTECH ENGINEERING SDN. BHD.	1
FAMILY MART KINABATANGAN	1
FANWARE SDN. BHD.	1
FAQUA BUILD SDN BHD	1
FAQUA BUILD SDN. BHD.	1
FARHAT ENTERPRISE SDN. BHD.	1
FARIDAH BINTI AWANG	1
FARIDAH MAJU HOLDING SDN BHD	1
FARINA BUILDERS & DESIGNERS	1
FARIS FARHAN ENTERPRISE	1
FARISNA ENTERPRISE	1
FARMASI ALANG SDN. BHD.	1
FASIH DAMAI SDN. BHD.	1
FASK SECURITY SDN. BHD.	1
FATEH SECURITY SDN BHD	1
FAUZIAH BINTI LATIFF	1
FAWAZ ENTERPRISE	1
FCC TRADING & SERVICES	1
FEDERAL MALAY SUPPLIERS SDN. BHD.	1
FEDTEC SDN. BHD.	1
FEGEN SYNERGY (M) SDN BHD	1
FEIRAN TECHNOLOGY SDN BHD	1
FELDA TRANSPORT SERVICES SDN. BHD.	1
FERO-MEDIC & CONSULTANCY (M) SDN. BHD.	1
FICANTECH SDN. BHD.	1
FILA CORPORATION SDN BHD	1
FILENA SDN. BHD.	1
FIM RESOURCES (M) SDN BHD	1
FINETOP ESSENCE SDN. BHD.	1
FIREAIRE CORPORATION SDN BHD	1
FIREAIRE CORPORATION SDN. BHD.	1
FIRMTEST TECHNOLOGY (M) SDN. BHD.	1
FIRST INSYNERGY SDN. BHD.	1
FIRUS SINAR	1
FISCAL DIGEST SDN. BHD.	1
FITRAH WAJA SDN. BHD.	1
FITRAS ENTERPRISE	1
FK TECHNOLOGY SDN BHD	1
FLAMINGO DAINGWELL GROUP (M) SDN. BHD.	1
FLEET VENTURES SDN. BHD.	1
FLEX MANAGEMENT SDN BHD	1
FOCAL  PROFILES SDN BHD	1
FOCAL PROFILES SDN BHD	1
FOCUS BIOTECH SDN. BHD.	1
FOCUS HIGHLANDS ENTERPRISE	1
FOCUS UKUR CONSULTANTS	1
FOKAS ENTERPRISE	1
FOKUS STRATEGI SDN. BHD.	1
FOOD STUDIO CONSULTANCY	1
FORCEONE SECURITY SDN BHD	1
FORMATES SDN. BHD	1
FORMGATES SECURITY PROTECTION SDN BHD	1
FORMIS NETWORK SERVICES SDN. BHD	1
FOTOSTAT SERI MURNI SDN. BHD.	1
FOURTH STEP SDN BHD	1
FR TEGUH ENTERPRISE	1
FRANKY CONSTRUCTION SDN. BHD.	1
FREEDOM ARENA SDN. BHD.	1
FREIGHTWATCH (G) PATOMOTOH SECURITY SDN BHD	1
FREIGHTWATCH & PATOMOTOH SECURITY SERVICES SDN. BHD.	1
FREIGHTWATCH G PATOMOTOH SECURITY SERVICES SDN. BHD.	1
FRIENDS ADVERTISING & COMMUNICATIONS SDN. BHD.	1
FRONT LINE SECURITY SERVICES SDN. BHD	1
FUJITEC (MALAYSIA) SDN BHD	1
FULL RACK OFFICE SYSTEM	1
FUZA RESOURCES	1
G & GEE ENTERPRISE	1
G.R. ENTERPRISE	1
G.T SECURITY SERVICES SDN. BHD.	1
GABUNGAN MAJUMAS SDN BHD	1
GABUNGAN PENDITA SDN. BHD.	1
GABUS JAYA ENTERPRISE	1
GADING KENCANA SDN. BHD.	1
GADING RESOURCES SDN.BHD.	1
GAFIS (M) SDN. BHD.	1
GAGAH SERUMPUN	1
GAGASAN SELASIH SDN. BHD.	1
GAGNAR SOLUTIONS SDN BHD	1
GAINCHEM ENTERPRISE	1
GAJAH PERMAI ENTERPRISE	1
GALA JUTAWAN SDN BHD	1
GALITEK ENGINEERING SDN BHD	1
GALITEK ENGINEERING SDN. BHD.	1
GANDA ERMAYA HOLDINGS SDN BHD	1
GAPMATA SAJIAN SDN BHD	1
GAPURA NIAGA ENTERPRISE	1
GARIS GEMILANG TRADING	1
GARISAN PELANGI ENTERPRISE	1
GE ALAF IT KK ENTERPRISE	1
GEDONG MAJU TRADING	1
GELIGA SYSTEM SDN BHD	1
GEMENCHEH INDAH ENTERPRISE	1
GEMENCHEH PAIP SDN BHD	1
GEMERLAPAN EVENTS SDN. BHD.	1
GEMILANG ASIA TECHNOLOGY SDN.BHD.	1
GEMILANG DIGITAL SDN. BHD.	1
GEMILANG EMAS ENTERPRISE	1
GEMILANG MEGA SDN. BHD.	1
GEMILANG ZAMRUD SDN. BHD.	1
GENERAL DIESEL SERVICES SDN BHD	1
GENERAL SECURITY GUARD SDN. BHD.	1
GENERASI KUKUH SDN. BHD.	1
GENTING BIDAI SANDILAND RESOURCES	1
GEO-PROGRESSIVE SDN BHD	1
GEOCAPITAL SDN. BHD.	1
GERAK LIGAT ENTERPRISE	1
GERBANG INDAH JAYA ENTERPRISE	1
GERSIK TRADE & MARKETING	1
GESMOR SDN BHD	1
GHAZALI ENTERPRISE	1
GHULAM DEVELOPMENT & CONSTRUCTION (M) SDN. BHD.	1
GIGA ULTRA ENTERPRISE	1
GITN SDN. BHD.	1
"GK SPORT 
&RECREATION
SDN BHD"	1
GLOBAL ERA CONSORTIUM SDN BHD	1
GLOBAL ERASETIA SDN. BHD.	1
GLOBAL FORCE SECURITY SDN BHD	1
GLOBAL GLOBE (M) SDN. BHD.	1
GLOBAL GREEN TRADING	1
GLOBAL PLUS SOLUTIONS SDN BHD	1
GLOBAL PLUS SOLUTIONS SDN. BHD.	1
GLOBAL WILDLIFE IMMERSION SDN. BHD.	1
GLOBE SECURITY SERVICES SDN.BHD.	1
GLOKAL ETIKA JAYA SDN BHD	1
GLOKAL POINT SDN. BHD.	1
GLORY SDN BHD	1
GM BINA JAYA ENTERPRISE	1
GMP KAISAR (M) SDN. BHD.	1
GNC SECURITY SERVICES ( M ) SDN BHD	1
GNC SECURITY SERVICES (M) SDN.BHD	1
GOLDEN HARVEST CONSTRUCTION SDN. BHD.	1
GOLDEN SMARTLAND SDN. BHD.	1
GRADE ONE MARINE SHIPYARD SDN BHD	1
GRANDWAY CONSTRUCTION SDN BHD	1
GREENFINDER SDN BHD	1
GROUP FIVE SUPPLY & SERVICES SDN BHD	1
GSAH ENTERPRISE	1
GSB NIAGA SDN BHD	1
GSSB SYNERGY SDN. BHD. & SYKT. IK RESOURCES	1
GTC GLOBAL SDN. BHD.	1
GUAI JAYA (M) SDN. BHD.	1
GUNMA GUARD FORCE DS SDN. BHD.	1
GURUN INDAH ENTERPRISE	1
GUZA WIRA ENTERPRISE	1
GW INTECH SDN BHD	1
H & A CONSTRUCTION SDN BHD,	1
H & E GLOBAL TRADING	1
H & H SAFF (M) SDN. BHD.	1
H & M SUPPLIES & TRADING (M) SDN. BHD.	1
H N H CEKAL NIAGA	1
H.M.J. ENTERPRISE	1
H.S. AFANDI SDN. BHD.	1
H&A CONSTRUCTION SDN. BHD.	1
H&H SAFF (M) SDN BHD	1
HAB GENERAL SERVICES	1
HADITA ENTERPRISE	1
HAFIZAH KATERING	1
HAIKEMA ENTERPRISE	1
HAJI ABD. RAHMAN  ABAS  SDN. BHD.	1
HAJI MAT NOR ENTERPRISE	1
HAJWINGS SECURITY SERVICES SDN. BHD.	1
HAKIMAH REGIONAL SDN BHD	1
HALIM-O CONSTRUCTION SDN. BHD.	1
HALLIFNI BINTI ALI	1
HAMARISA TRADING SDN. BHD.	1
HAMDAN JUSOH SDN. BHD.	1
HAMI BANUN ENTERPRISE	1
HAMSIMA ENTERPRISE	1
HAMZAH JAAFAR (P) SDN. BHD	1
HANAFI ENTERPRISE	1
HANI ILHAM ENTERPRISE	1
HANIF ENTERPRISE	1
HANIKI BISTARI SDN BHD	1
HAPSAH HOLDINGS SDN. BHD	1
HAQ BERJAYA ENTERPRISE	1
HARAPAN DESA ENTERPRISE	1
HARAPAN MENANG SDN. BHD	1
HARD HATS ENTERPRISE	1
HARKAT CONSTRUCTION	1
HARMONI ENTERPRISE	1
HAS MAJU ENTERPRISE	1
HASANAH ENTERPRISE	1
HASCITA SDN. BHD.	1
HASRAT  TEKNIK (M) SDN. BHD.	1
HASRAT DINAMIK ENTERPRISE	1
HASRAT NIAGA	1
HASRAT NURI ENTERPRISE	1
HASRAT SEJATI SDN BHD	1
HASSAN & HUSSIN ENTERPRISE	1
HASYU ENTERPRISE	1
HAWA WANG ENTERPRISE	1
HAWK PROTECTION SDN. BHD.	1
HAWK PROTECTION SDN.BHD.	1
HAWY CORPORATION SDN. BHD.	1
HAYANA SDN. BHD.	1
HBH PELANGI SDN.BHD.	1
HBM MECHANICAL SERVICES SDN. BHD.	1
HE-CON SDN. BHD.	1
HEC LOGISTIC SDN. BHD.	1
HELCOM ENGGINERING COPERATION SDN BHD	1
HELCOM ENGINEERING CORPORATION SDN BHD	1
HEMI-COLO RECREATION & LANDSCAPE SDN. BHD	1
HERITAGE BAY DEVELOPMENT SDN BHD	1
HEROSS SISTEM SDN. BHD.	1
HEXATRADE SDN. BHD.	1
HFZ BINA	1
HG-TECH INDUSTRY SDN BHD	1
HI-CHEM SUPPLIES SDN. BHD.	1
HIDEF CONSTRUCTION SDN BHD	1
HIGH POINT SDN.BHD.	1
HIGH POINT WORLDWIDE SDN. BHD.	1
HIGHBASE RESOURCES SDN. BHD.	1
HIJRAH MURNI ENTERPRISE	1
HIKMAT AWANGKU SDN. BHD.	1
HILIRMAS DIVERSIFIED SDN BHD	1
HILIRMAS DIVERSIFIED SDN. BHD.	1
HILIRMAS RESOURCES SDN. BHD.	1
HILWAH TRADING SDN BHD	1
HJ HAMZAH TRADE & CONSTRUCTION (M) SDN. BHD..	1
HJ. HAMZAH TRADE & CONSTUCTION (M) SDN.BHD	1
HJS MARITIME SDN.BHD	1
HKM TEKAD RESOURCES	1
HLA INTEGRATED SDN BHD	1
HM ALFAIZA ENTERPRISE	1
HME CONSULTANT	1
HMG NORTH TRADING SDN. BHD.	1
HMI SDN.BHD	1
HMT ENTERPRISE	1
HMZ YAKIN ENTERPRISE	1
HN ENTERPRISE	1
HNA MURNI SDN. BHD.	1
HNH CEKAL NIAGA	1
HOCK SENG LEE BERHAD	1
HRG JAYA ENTERPRISE	1
HTECH SOLUTIONS ASIA PACIFIC (M) SDN. BHD.	1
HUSNUL ENTERPRISE	1
HUZIE WAWASAN TRADING	1
HYD SETIA KAWAN SDN. BHD.	1
HYPER LINK ENTERPRISE	1
HYPER LINK INDUSTRIES SDN. BHD.	1
HYPERSURF CORPORATION SDN. BHD.	1
I ONE TRADING	1
I PROTOKOL VENTURES SDN BHD	1
I-CARE SECURITY SERVICES SDN. BHD.	1
I-ILHAM CORPORATION SDN. BHD.	1
I-MEDIA BROADCASTING SOLUTIONS SDN. BHD	1
I&I  ENGINEERING AND TRADING	1
IBA SECURITY SDN BHD	1
IBRAHIM BIN YUSOF	1
IBRAHIM HASHIM SDN. BHD.	1
IC MICRO	1
IDEAL HEALTH CARE SDN. BHD.	1
IDEAL KREATIF ENTERPRISE	1
IDIWA FOOD SERVICES	1
IDRIS BIN ISMAIL	1
IDS BUMI T.T.C. SDN BHD	1
IDX MULTIRESOURCES SDN BHD	1
IEZZAH UNGGUL ENTERPRISE	1
IKATAN SETIA BESATU SDN BHD	1
IKHLAS ENTERPRISE	1
IKHTIAR FACTORING SDN BHD	1
IKHTISAS MULIA SDN. BHD.	1
IKON INTERACTIVE SDN. BHD.	1
ILAUNCH SDN. BHD.	1
ILHAM MEDICARE SDN. BHD.	1
ILIASCO CORPORATION SDN. BHD.	1
ILUKREATIF SDN BHD	1
IMAN SEKUARITI SDN BHD	1
IMASTULIN ENTERPRISE	1
IMBANGAN TEGUH SDN. BHD.	1
IMEJ DINAMIK ENTERPRISE	1
IMEJ SUTERA SDN. BHD.	1
IMPACT GROUP SDN. BHD.	1
IMPAK SENSASI SDN BHD	1
IMPASS  DAUM SDN. BHD.	1
IMPASS DAUM SDN BHD	1
IMPIAN-TEKNIK INTEGRATION                   SYSTEM SDN BHD                                                       E-5-4, EAST WING, SUBANG SQUARE BUSINESS PARK, 47500 SUBANG JAYA SELANGOR DARUL EHSAN	1
IMPRESSIVE TRANSFORMS SDN. BHD.	1
IMPROVE BRILLIANT SDN. BHD.	1
IMZA JAYA ENTERPRISE	1
INAI KIARA - HWA CHI JV	1
INAI KIARA SDN. BHD.	1
INAMUD ENTERPRISE	1
INDAH BEKALAN JAYA SDN. BHD	1
INDAH CEKAP MAJU ENTERPRISE	1
INDAH PUTRAJAYA SDN. BHD.	1
INDAH SEBATI SDN.BHD.	1
INDAH SECURITY SERVICES SDN. BHD.	1
INDERA JAYA CONSTRUCTION SDN. BHD.	1
INDEX ASSOCIATE SDN.BHD	1
INFINITUS TECHNOLOGY SDN BHD	1
INFRA RAYA SDN BHD	1
INISIATIF HATI SDN. BHD.	1
INLAND SECURITY SERVICES SDN. BHD.	1
INNO SCIENTIFIC AND SERVICES SDN BHD	1
INNOMAHIR SDN BHD	1
INNOVASI SAMUDRA SDN. BHD.	1
INNOVATION ASSOCIATES SDN. BHD.	1
INNOVATIVE MAPPING SOLUTIONS SDN. BHD.	1
INOVASI KREATIF BINA	1
INOVASI SEPADU SDN. BHD	1
INSPEN CREATIVE (M) SDN. BHD.	1
INTAKE EIGHTEEN SECURITY SDN BHD	1
INTAN MUTIARA ENTERPRISE	1
INTAN RAMLAH BINTI MAALIM	1
INTECH SCIENTIFIC ENTERPRISE	1
INTEGRAL ALLIANCE SDN. BHD.	1
INTEGRASI NALURI SDN. BHD.	1
INTEGRATED COMMERCE SDN BHD             NO.79-3 BLOK E, JALAN TKS 1, TAMAN KAJANG SENTRAL, 43000 KAJANG SELANGOR DARUL EHSAN	1
INTEGRATED SECURITIES CORP. SDN. BHD.	1
INTEGRATED TYRES SOLUTIONS PROVIDER SDN. BHD.	1
INTEKSOFT SDN BHD (DAHULUNYA DIKENALI SBG INTELSOFT SDN BHD)	1
INTEKSOFT SDN BHD (DAHULUNYA DIKENALI SEBAGAI INTELSOFT SDN BHD)	1
INTEKSOFT SDN.BHD.	1
INTELCON ENGINEERING SDN. BHD	1
INTELCON ENGINEERING SDN. BHD.	1
INTELEK KEJORA	1
INTELLIGENCE SYNERGY SDN BHD	1
INTELLIGENT GUARD SECURITY SERVICES SDN BHD	1
INTELLIGENT GUARD SECURITY SERVICES SDN. BHD.	1
INTELLIGENT PLUS (M) SDN. BHD.	1
INTELSOFT SDN BHD                                                NO.36-3, JALAN BANDAR LIMA BELAS, PUSAT BANDAR PUCHONG, 47160 PUCHONG SELANGOR DARUL EHSAN	1
INTERGRATED COMMERCE SDN. BHD.	1
INTERPAC (MALAYSIA) SENDIRIAN BERHAD	1
INTERXS SDN. BHD.	1
INTISARI ASIA BATU BATA (M)SDN.BHD.	1
IP FOKUS SDN. BHD.	1
IPOH SECURITY SDN. BHD.	1
IQ CERIA TRADING	1
IQFA ENTERPRISE	1
IQTIQAD MAJU SDN. BHD.	1
